Tag Name,Value,Timestamp
BLDC Speed,0,02 Mar 2017 16:02:32:426  
BLDC Speed,0,02 Mar 2017 16:02:32:677  
BLDC Speed,0,02 Mar 2017 16:02:32:927  
BLDC Speed,0,02 Mar 2017 16:02:33:176  
BLDC Speed,0,02 Mar 2017 16:02:33:426  
BLDC Speed,0,02 Mar 2017 16:02:33:677  
BLDC Speed,0,02 Mar 2017 16:02:33:927  
BLDC Speed,0,02 Mar 2017 16:02:34:176  
BLDC Speed,0,02 Mar 2017 16:02:34:427  
BLDC Speed,0,02 Mar 2017 16:02:34:676  
BLDC Speed,0,02 Mar 2017 16:02:34:926  
BLDC Speed,0,02 Mar 2017 16:02:35:177  
BLDC Speed,0,02 Mar 2017 16:02:35:427  
BLDC Speed,0,02 Mar 2017 16:02:35:676  
BLDC Speed,0,02 Mar 2017 16:02:35:926  
BLDC Speed,0,02 Mar 2017 16:02:36:176  
BLDC Speed,0,02 Mar 2017 16:02:36:427  
BLDC Speed,0,02 Mar 2017 16:02:36:677  
BLDC Speed,0,02 Mar 2017 16:02:36:926  
BLDC Speed,0,02 Mar 2017 16:02:37:177  
BLDC Speed,0,02 Mar 2017 16:02:37:427  
BLDC Speed,0,02 Mar 2017 16:02:37:677  
BLDC Speed,0,02 Mar 2017 16:02:37:926  
BLDC Speed,0,02 Mar 2017 16:02:38:176  
BLDC Speed,0,02 Mar 2017 16:02:38:427  
BLDC Speed,0,02 Mar 2017 16:02:38:676  
BLDC Speed,0,02 Mar 2017 16:02:38:927  
BLDC Speed,0,02 Mar 2017 16:02:39:177  
BLDC Speed,0,02 Mar 2017 16:02:39:427  
BLDC Speed,0,02 Mar 2017 16:02:39:676  
BLDC Speed,0,02 Mar 2017 16:02:39:927  
BLDC Speed,0,02 Mar 2017 16:02:40:176  
BLDC Speed,0,02 Mar 2017 16:02:40:426  
BLDC Speed,0,02 Mar 2017 16:02:40:676  
BLDC Speed,0,02 Mar 2017 16:02:40:927  
BLDC Speed,0,02 Mar 2017 16:02:41:176  
BLDC Speed,0,02 Mar 2017 16:02:41:426  
BLDC Speed,0,02 Mar 2017 16:02:41:677  
